,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9
0,0.01014,0.37389380530973454,0.019744528390061532,0.02559488102379524,0.0943952802359882,0.04027056787792984,0.013972055888223553,0.005162241887905605,0.007539041464728056
1,0.010999780004399912,0.4056047197640118,0.021418696574955702,0.0212,0.07817109144542773,0.03335431088735054,0.021956087824351298,0.008112094395280236,0.011847065158858373
2,0.01045958161673533,0.38569321533923306,0.020366836714825344,0.03519296140771846,0.12979351032448377,0.05537203083215353,0.05788423153692615,0.021386430678466076,0.031233171782444804
3,0.007,0.2581120943952802,0.01363034504244879,0.0108,0.03982300884955752,0.016991818753933293,0.012,0.004424778761061947,0.00646551724137931
4,0.0127,0.46828908554572274,0.024729340291299945,0.030393921215756847,0.11209439528023599,0.04782129935504169,0.023952095808383235,0.008849557522123894,0.012924071082390954
5,0.00648,0.23893805309734514,0.012617805125009736,0.0102,0.03761061946902655,0.016047828823159218,0.005988023952095809,0.0022123893805309734,0.0032310177705977385
6,0.0092,0.3392330383480826,0.01791416777007555,0.0148,0.05457227138643068,0.02328508495909377,0.008,0.0029498525073746312,0.004310344827586207
7,0.01112,0.41002949852507375,0.02165277669600436,0.04039192161567687,0.14896755162241887,0.06355198993235803,0.06,0.022123893805309734,0.032327586206896554
8,0.00992,0.36578171091445427,0.019316146117298854,0.017996400719856028,0.06637168141592921,0.028315243039169418,0.011976047904191617,0.004424778761061947,0.006462035541195477
9,0.008219671213151473,0.3030973451327434,0.016005296156392384,0.0102,0.03761061946902655,0.016047828823159218,0.008,0.0029498525073746312,0.004310344827586207
10,0.00904,0.3333333333333333,0.01760261702624815,0.0238,0.08775811209439528,0.037444933920704845,0.015968063872255488,0.0058997050147492625,0.008616047388260635
11,0.01056,0.3893805309734513,0.02056234909260846,0.03099380123975205,0.11430678466076696,0.04876514078968067,0.023952095808383235,0.008849557522123894,0.012924071082390954
12,0.01016,0.3746312684365782,0.019783472233039955,0.0372,0.13716814159292035,0.05852737570799245,0.02,0.007374631268436578,0.010775862068965518
13,0.0125997480050399,0.4646017699115044,0.024534143349494712,0.0248,0.09144542772861357,0.03901825047199497,0.008,0.0029498525073746312,0.004310344827586207
14,0.00738,0.2721238938053097,0.014370278059038866,0.008998200359928014,0.033185840707964605,0.014157621519584709,0.00998003992015968,0.003687315634218289,0.005385029617662897
15,0.00646,0.23820058997050148,0.012578861282031312,0.005,0.018436578171091445,0.007866582756450597,0.002,0.0007374631268436578,0.0010775862068965517
16,0.01182,0.4358407079646018,0.02301581120024924,0.0434,0.16002949852507375,0.06828193832599119,0.03,0.011061946902654867,0.016163793103448277
17,0.00878,0.32374631268436577,0.017096347067528623,0.014,0.051622418879056046,0.022026431718061675,0.006,0.0022123893805309734,0.003232758620689655
18,0.0089,0.3281710914454277,0.017330010125399174,0.0224,0.08259587020648967,0.03524229074889868,0.006,0.0022123893805309734,0.003232758620689655
19,0.01156,0.42625368731563423,0.022509541241529714,0.0342,0.1261061946902655,0.05380742605412209,0.04,0.014749262536873156,0.021551724137931036
20,0.0083,0.306047197640118,0.01616169483604642,0.013197360527894421,0.048672566371681415,0.020764511562057573,0.012,0.004424778761061947,0.00646551724137931
21,0.00906,0.334070796460177,0.017641560869226577,0.0192,0.07079646017699115,0.030207677784770296,0.00597609561752988,0.0022123893805309734,0.0032292787944025836
22,0.011519769604607908,0.4247787610619469,0.02243121677668088,0.04359128174365127,0.1607669616519174,0.06858581091709925,0.05788423153692615,0.021386430678466076,0.031233171782444804
23,0.010019599216031358,0.3694690265486726,0.019510105533704584,0.0292,0.10766961651917405,0.045940843297671494,0.016,0.0058997050147492625,0.008620689655172414
24,0.00922,0.33997050147492625,0.017953111613053976,0.027588964414234307,0.10176991150442478,0.04340987731991192,0.018,0.00663716814159292,0.009698275862068966
25,0.00967941923484591,0.35693215339233036,0.018847718997644036,0.02459508098380324,0.09070796460176991,0.038697498820198205,0.012,0.004424778761061947,0.00646551724137931
26,0.00844,0.3112094395280236,0.016434301736895397,0.0086,0.03171091445427729,0.013530522341095029,0.011976047904191617,0.004424778761061947,0.006462035541195477
27,0.00788,0.29056047197640117,0.015343874133499493,0.009196321471411436,0.03392330383480826,0.014469959106637308,0.00597609561752988,0.0022123893805309734,0.0032292787944025836
28,0.00786,0.28982300884955753,0.015304930290521069,0.0112,0.04129793510324484,0.01762114537444934,0.01,0.003687315634218289,0.005387931034482759
29,0.00838,0.3089970501474926,0.016317470207960122,0.02299540091981604,0.08480825958702065,0.03618058832782759,0.014,0.005162241887905605,0.007543103448275862
30,0.010039799204015919,0.3702064896755162,0.019549428510232295,0.01479408236705318,0.05457227138643068,0.023277760301981754,0.017928286852589643,0.00663716814159292,0.00968783638320775
