,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9
0,0.00996,0.3672566371681416,0.019394033803255706,0.014,0.051622418879056046,0.022026431718061675,0.006,0.0022123893805309734,0.003232758620689655
1,0.0057,0.21017699115044247,0.011098995248851157,0.0042,0.015486725663716814,0.006607929515418502,0.0,0.0,0.0
2,0.008739650413983441,0.3222713864306785,0.017017796643171462,0.0122,0.04498525073746313,0.01919446192573946,0.00796812749003984,0.0029498525073746312,0.004305705059203444
3,0.014499710005799884,0.5346607669616519,0.02823373639425979,0.0452,0.16666666666666666,0.0711139081183134,0.032,0.011799410029498525,0.017241379310344827
4,0.00928,0.3421828908554572,0.01806994314198925,0.0208,0.07669616519174041,0.032724984266834484,0.01195219123505976,0.004424778761061947,0.006458557588805167
5,0.012899742005159897,0.4756637168141593,0.025118289619720777,0.033,0.12168141592920353,0.051919446192573944,0.031936127744510975,0.011799410029498525,0.01723209477652127
6,0.006179752809887604,0.22787610619469026,0.012033178862105223,0.007398520295940812,0.02728613569321534,0.011640711027214095,0.00998003992015968,0.003687315634218289,0.005385029617662897
7,0.00676,0.24926253687315633,0.013163018926707688,0.0058,0.021386430678466076,0.009125235997482694,0.003968253968253968,0.0014749262536873156,0.002150537634408602
8,0.015259694806103877,0.5626843657817109,0.029713573612165818,0.0638,0.23525073746312683,0.10037759597230964,0.1,0.03687315634218289,0.05387931034482758
9,0.010959780804383912,0.40412979351032446,0.021340810405592228,0.0264,0.09734513274336283,0.04153555695405916,0.028,0.01032448377581121,0.015086206896551725
10,0.007399704011839527,0.2728613569321534,0.014408660773394602,0.008998200359928014,0.033185840707964605,0.014157621519584709,0.001996007984031936,0.0007374631268436578,0.0010770059235325794
11,0.008099838003239936,0.29867256637168144,0.015771949296103746,0.015396920615876825,0.056784660766961655,0.02422526348906717,0.011976047904191617,0.004424778761061947,0.006462035541195477
12,0.0087,0.32079646017699115,0.016940571695614925,0.0168,0.061946902654867256,0.02643171806167401,0.01,0.003687315634218289,0.005387931034482759
13,0.00794,0.29277286135693215,0.015460705662434768,0.008,0.029498525073746312,0.012586532410320957,0.008,0.0029498525073746312,0.004310344827586207
14,0.01001979960400792,0.3694690265486726,0.019510485425550558,0.0184,0.06784660766961652,0.0289490245437382,0.005988023952095809,0.0022123893805309734,0.0032310177705977385
15,0.010379792404151917,0.3827433628318584,0.020211460949821836,0.0132,0.048672566371681415,0.02076777847702958,0.01,0.003687315634218289,0.005387931034482759
16,0.00732,0.26991150442477874,0.01425344653010359,0.0057988402319536095,0.021386430678466076,0.00912380053484348,0.004,0.0014749262536873156,0.0021551724137931034
17,0.00968,0.35693215339233036,0.018848820001557753,0.016,0.058997050147492625,0.025173064820641914,0.006,0.0022123893805309734,0.003232758620689655
18,0.008199836003279934,0.3023598820058997,0.015966664719512434,0.0136,0.05014749262536873,0.021397105097545627,0.015968063872255488,0.0058997050147492625,0.008616047388260635
19,0.01586,0.5848082595870207,0.030882467481891114,0.0598,0.2205014749262537,0.09408432976714914,0.136,0.05014749262536873,0.07327586206896551
20,0.01216,0.44837758112094395,0.023677856530882467,0.0302,0.11135693215339233,0.04751415984896161,0.01996007984031936,0.007374631268436578,0.010770059235325794
21,0.007,0.2581120943952802,0.01363034504244879,0.0094,0.03466076696165192,0.014789175582127124,0.014,0.005162241887905605,0.007543103448275862
22,0.00852,0.3141592920353982,0.0165900771088091,0.0126,0.046460176991150445,0.019823788546255508,0.005988023952095809,0.0022123893805309734,0.0032310177705977385
23,0.00794,0.29277286135693215,0.015460705662434768,0.007198560287942412,0.02654867256637168,0.011326097215667769,0.005988023952095809,0.0022123893805309734,0.0032310177705977385
24,0.00774,0.2853982300884956,0.015071267232650518,0.008,0.029498525073746312,0.012586532410320957,0.005988023952095809,0.0022123893805309734,0.0032310177705977385
25,0.00843966241350346,0.3112094395280236,0.016433661746952762,0.0154,0.056784660766961655,0.024229074889867842,0.015968063872255488,0.0058997050147492625,0.008616047388260635
26,0.0094,0.3466076696165192,0.018303606199859802,0.026,0.09587020648967552,0.04090623033354311,0.018,0.00663716814159292,0.009698275862068966
27,0.00698,0.25737463126843657,0.013591401199470363,0.0057988402319536095,0.021386430678466076,0.00912380053484348,0.008,0.0029498525073746312,0.004310344827586207
28,0.00998,0.36799410029498525,0.01943297764623413,0.0192,0.07079646017699115,0.030207677784770296,0.01,0.003687315634218289,0.005387931034482759
29,0.0086,0.31710914454277284,0.016745852480722797,0.0164,0.06047197640117994,0.025802391441157962,0.012,0.004424778761061947,0.00646551724137931
30,0.01108,0.4085545722713864,0.02157488901004751,0.0258,0.09513274336283185,0.040591567023285084,0.031936127744510975,0.011799410029498525,0.01723209477652127
31,0.012679746405071898,0.46755162241887904,0.024689915688221663,0.0222,0.08185840707964602,0.034927627438640654,0.022,0.008112094395280236,0.011853448275862068
32,0.00692,0.2551622418879056,0.013474569670535088,0.0104,0.038348082595870206,0.016362492133417242,0.008,0.0029498525073746312,0.004310344827586207
33,0.0081,0.29867256637168144,0.01577225640626217,0.0134,0.049410029498525077,0.021082441787287604,0.013972055888223553,0.005162241887905605,0.007539041464728056
34,0.00922,0.33997050147492625,0.017953111613053976,0.015,0.05530973451327434,0.023599748269351795,0.004,0.0014749262536873156,0.0021551724137931034
35,0.010919344839309642,0.4026548672566372,0.021262096224614967,0.024,0.08849557522123894,0.03775959723096287,0.014,0.005162241887905605,0.007543103448275862
36,0.01483940642374305,0.5471976401179941,0.028895206199618367,0.04879024195160968,0.17994100294985252,0.07676577001730375,0.078,0.028761061946902654,0.04202586206896552
37,0.007539698412063517,0.278023598820059,0.014681257058296662,0.0058,0.021386430678466076,0.009125235997482694,0.006,0.0022123893805309734,0.003232758620689655
38,0.011259324440533567,0.41519174041297935,0.021924102883623123,0.027189124350259896,0.10029498525073746,0.0427807486631016,0.01996007984031936,0.007374631268436578,0.010770059235325794
39,0.010039799204015919,0.3702064896755162,0.019549428510232295,0.023595280943811237,0.08702064896755163,0.03712442976246657,0.026,0.009587020648967551,0.014008620689655173
40,0.00708,0.2610619469026549,0.01378612041436249,0.004999000199960008,0.018436578171091445,0.007865345288658171,0.0,0.0,0.0
41,0.00416,0.15339233038348082,0.008100319339512423,0.0062,0.022861356932153392,0.009754562617998742,0.0,0.0,0.0
42,0.00856,0.31563421828908556,0.016667964794765948,0.0174,0.06415929203539823,0.02737570799244808,0.01593625498007968,0.0058997050147492625,0.008611410118406888
43,0.011839763204735905,0.4365781710914454,0.023054306131588684,0.032,0.11799410029498525,0.05034612964128383,0.017964071856287425,0.00663716814159292,0.009693053311793215
44,0.00768,0.2831858407079646,0.014954435703715243,0.006397441023590564,0.02359882005899705,0.010066058508965083,0.004,0.0014749262536873156,0.0021551724137931034
45,0.00796,0.2935103244837758,0.015499649505413195,0.015593762495002,0.05752212389380531,0.024536017615602392,0.026,0.009587020648967551,0.014008620689655173
46,0.00886,0.32669616519174044,0.017252122439442324,0.020995800839832032,0.07743362831858407,0.03303445021236432,0.008,0.0029498525073746312,0.004310344827586207
47,0.007099574025558467,0.2617994100294985,0.013824256702817422,0.007598480303939212,0.028023598820058997,0.011955324838760422,0.012,0.004424778761061947,0.00646551724137931
48,0.00824,0.30383480825958703,0.016044863307111145,0.007796881247501,0.028761061946902654,0.012268008807801196,0.008,0.0029498525073746312,0.004310344827586207
49,0.008959820803583929,0.3303834808259587,0.017446501937418462,0.0162,0.059734513274336286,0.025487728130899938,0.02,0.007374631268436578,0.010775862068965518
50,0.013059477620895165,0.48156342182890854,0.025429339148720746,0.027994401119776045,0.10324483775811209,0.04404593361648576,0.038,0.014011799410029498,0.020474137931034482
51,0.01122,0.413716814159292,0.021847495910896488,0.03239352129574085,0.11946902654867257,0.05096743747050495,0.01,0.003687315634218289,0.005387931034482759
52,0.01064,0.39233038348082594,0.020718124464522158,0.015196960607878424,0.05604719764011799,0.023910649677520844,0.012,0.004424778761061947,0.00646551724137931
53,0.008259669613215472,0.30457227138643067,0.016083180809221543,0.0124,0.045722713864306784,0.019509125235997484,0.016,0.0058997050147492625,0.008620689655172414
54,0.01566,0.577433628318584,0.030493029052106862,0.05,0.18436578171091444,0.07866582756450598,0.076,0.028023598820058997,0.040948275862068964
55,0.0048399032019359614,0.17846607669616518,0.00942422649298051,0.0036,0.01327433628318584,0.005663939584644431,0.00199203187250996,0.0007374631268436578,0.001076426264800861
56,0.00808,0.29793510324483774,0.015733312563283745,0.0086,0.03171091445427729,0.013530522341095029,0.016,0.0058997050147492625,0.008620689655172414
57,0.00784,0.2890855457227139,0.015265986447542644,0.0092,0.03392330383480826,0.0144745122718691,0.013972055888223553,0.005162241887905605,0.007539041464728056
58,0.00986,0.3635693215339233,0.01919931458836358,0.0278,0.10250737463126844,0.04373820012586532,0.006,0.0022123893805309734,0.003232758620689655
59,0.00998,0.36799410029498525,0.01943297764623413,0.0164,0.06047197640117994,0.025802391441157962,0.018,0.00663716814159292,0.009698275862068966
60,0.00916,0.33775811209439527,0.0178362800841187,0.0176,0.06489675516224189,0.027690371302706105,0.01593625498007968,0.0058997050147492625,0.008611410118406888
61,0.01052,0.387905604719764,0.020484461406651607,0.0164,0.06047197640117994,0.025802391441157962,0.008,0.0029498525073746312,0.004310344827586207
62,0.00826,0.30457227138643067,0.01608380715008957,0.0108,0.03982300884955752,0.016991818753933293,0.012,0.004424778761061947,0.00646551724137931
63,0.00656,0.24188790560471976,0.012773580496923436,0.00639872025594881,0.02359882005899705,0.01006764196948246,0.0,0.0,0.0
64,0.00612,0.22566371681415928,0.011916815951398084,0.011397720455908818,0.0420353982300885,0.01793298725814063,0.008,0.0029498525073746312,0.004310344827586207
65,0.00758,0.27949852507374634,0.014759716488823117,0.0076,0.028023598820058997,0.01195720578980491,0.014,0.005162241887905605,0.007543103448275862
66,0.00584,0.2153392330383481,0.011371602149700132,0.0062,0.022861356932153392,0.009754562617998742,0.00998003992015968,0.003687315634218289,0.005385029617662897
67,0.01034,0.3812684365781711,0.02013396681984578,0.023595280943811237,0.08702064896755163,0.03712442976246657,0.006,0.0022123893805309734,0.003232758620689655
68,0.0057,0.21017699115044247,0.011098995248851157,0.0046,0.01696165191740413,0.00723725613593455,0.004,0.0014749262536873156,0.0021551724137931034
69,0.007059858802823943,0.2603244837758112,0.013746908892653387,0.0088,0.032448377581120944,0.013845185651353053,0.002,0.0007374631268436578,0.0010775862068965517
70,0.00746,0.2750737463126844,0.014526053430952566,0.009,0.033185840707964605,0.014159848961611076,0.01,0.003687315634218289,0.005387931034482759
71,0.01144,0.4218289085545723,0.022275878183659163,0.01919616076784643,0.07079646017699115,0.030202925908447382,0.004,0.0014749262536873156,0.0021551724137931034
72,0.00798,0.2942477876106195,0.01553859334839162,0.008994603238057166,0.033185840707964605,0.014153168737222834,0.0,0.0,0.0
73,0.00794,0.29277286135693215,0.015460705662434768,0.0102,0.03761061946902655,0.016047828823159218,0.016,0.0058997050147492625,0.008620689655172414
74,0.00856,0.31563421828908556,0.016667964794765948,0.0132,0.048672566371681415,0.02076777847702958,0.011976047904191617,0.004424778761061947,0.006462035541195477
75,0.00854,0.3148967551622419,0.01662902095178752,0.0104,0.038348082595870206,0.016362492133417242,0.008,0.0029498525073746312,0.004310344827586207
76,0.00892,0.32890855457227136,0.0173689539683776,0.0214,0.07890855457227139,0.03366897419760856,0.01,0.003687315634218289,0.005387931034482759
77,0.00898,0.33112094395280234,0.017485785497312875,0.009,0.033185840707964605,0.014159848961611076,0.004,0.0014749262536873156,0.0021551724137931034
78,0.00934,0.3443952802359882,0.018186774670924527,0.016196760647870425,0.059734513274336286,0.025483718735252476,0.006,0.0022123893805309734,0.003232758620689655
79,0.01004,0.3702064896755162,0.019549809175169405,0.014394242303078768,0.05309734513274336,0.022648631645171436,0.015968063872255488,0.0058997050147492625,0.008616047388260635
80,0.00926,0.3414454277286136,0.018030999299010825,0.0224,0.08259587020648967,0.03524229074889868,0.008,0.0029498525073746312,0.004310344827586207
81,0.01626,0.5995575221238938,0.03166134434145962,0.033593281343731254,0.12389380530973451,0.052855120339782916,0.018,0.00663716814159292,0.009698275862068966
